figure_id,calculation_id,formula,inputs_json,result,unit,decimals
B.22,penetracion_24,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""San Luis Potosí"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 5406.0, ""unidades_economicas"": 127613}",4.236245523575184,accesos por cada 100 unidades económicas,0
B.22,penetracion_25,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Sinaloa"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 18983.0, ""unidades_economicas"": 138882}",13.668437954522544,accesos por cada 100 unidades económicas,0
B.22,penetracion_26,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Sonora"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 15579.0, ""unidades_economicas"": 128315}",12.1412149787632,accesos por cada 100 unidades económicas,0
B.22,penetracion_27,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Tabasco"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 2102.0, ""unidades_economicas"": 95379}",2.2038394195787334,accesos por cada 100 unidades económicas,0
B.22,penetracion_28,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Tamaulipas"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 6129.0, ""unidades_economicas"": 148882}",4.116683010706466,accesos por cada 100 unidades económicas,0
B.22,penetracion_29,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Tlaxcala"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 1774.0, ""unidades_economicas"": 99366}",1.7853189219652597,accesos por cada 100 unidades económicas,0
B.22,penetracion_30,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Veracruz de Ignacio de la Llave"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 25900.0, ""unidades_economicas"": 356724}",7.260515132146981,accesos por cada 100 unidades económicas,0
B.22,penetracion_31,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Yucatán"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 9321.0, ""unidades_economicas"": 146384}",6.367499180238277,accesos por cada 100 unidades económicas,0
B.22,penetracion_32,accesos no residenciales BIT / establecimientos crudos DENUE * 100,"{""entidad"": ""Zacatecas"", ""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 2257.0, ""unidades_economicas"": 75130}",3.0041261812857716,accesos por cada 100 unidades económicas,0
B.22,penetracion_nacional,suma(accesos no residenciales BIT) / suma(establecimientos DENUE) * 100,"{""periodo_bit"": ""2024-12"", ""periodo_denue"": ""05/2026"", ""accesos"": 2065503, ""unidades_economicas"": 6138075}",33.65066409256974,accesos por cada 100 unidades económicas,0
B.22,crecimiento_anual_accesos,(accesos del último corte / accesos del mismo mes del año previo - 1) * 100,"{""periodo_actual"": ""2024-12"", ""accesos_actuales"": 2065503, ""accesos_previos"": 455717}",353.24247285047517,%,1
B.23,participacion_Residencial_Cable,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""Residencial"", ""tecnologia"": ""Cable"", ""anio"": 2024, ""accesos"": 9952505.0}",52.00412646853779,%,1
B.23,crecimiento_Residencial_Cable,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 9952505.0, ""previo"": 12120480.0}",-17.886874117196683,%,1
B.23,participacion_Residencial_Direct-to-home (DTH),accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""Residencial"", ""tecnologia"": ""Direct-to-home (DTH)"", ""anio"": 2024, ""accesos"": 6786005.0}",35.458436065707055,%,1
B.23,crecimiento_Residencial_Direct-to-home (DTH),(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 6786005.0, ""previo"": 7889546.0}",-13.98738279743853,%,1
B.23,participacion_Residencial_IPTV Terrestre,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""Residencial"", ""tecnologia"": ""IPTV Terrestre"", ""anio"": 2024, ""accesos"": 2399404.0}",12.537437465755149,%,1
B.23,crecimiento_Residencial_IPTV Terrestre,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 2399404.0, ""previo"": 2481407.0}",-3.3046976977174625,%,1
B.23,participacion_Residencial_Sin información de tecnología,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""Residencial"", ""tecnologia"": ""Sin información de tecnología"", ""anio"": 2024, ""accesos"": 0.0}",0.0,%,1
B.23,crecimiento_Residencial_Sin información de tecnología,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 0.0, ""previo"": 0.0}",nan,%,1
B.23,participacion_No Residencial_Cable,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""No Residencial"", ""tecnologia"": ""Cable"", ""anio"": 2024, ""accesos"": 1983541.0}",96.00657681069211,%,1
B.23,crecimiento_No Residencial_Cable,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 1983541.0, ""previo"": 390772.0}",407.5954776698433,%,1
B.23,participacion_No Residencial_Direct-to-home (DTH),accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""No Residencial"", ""tecnologia"": ""Direct-to-home (DTH)"", ""anio"": 2024, ""accesos"": 3998.0}",0.19350963458236914,%,1
B.23,crecimiento_No Residencial_Direct-to-home (DTH),(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 3998.0, ""previo"": 4253.0}",-5.995767693392895,%,1
B.23,participacion_No Residencial_IPTV Terrestre,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""No Residencial"", ""tecnologia"": ""IPTV Terrestre"", ""anio"": 2024, ""accesos"": 78508.0}",3.7999135547255216,%,1
B.23,crecimiento_No Residencial_IPTV Terrestre,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 78508.0, ""previo"": 60903.0}",28.906622005484127,%,1
B.23,participacion_No Residencial_Sin información de tecnología,accesos de la tecnología / total de accesos del segmento * 100,"{""segmento"": ""No Residencial"", ""tecnologia"": ""Sin información de tecnología"", ""anio"": 2024, ""accesos"": 0.0}",0.0,%,1
B.23,crecimiento_No Residencial_Sin información de tecnología,(accesos actuales / accesos del diciembre previo - 1) * 100,"{""actual"": 0.0, ""previo"": 0.0}",nan,%,1
B.24,participacion_2014_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Grupo Televisa""}",65.47,%,1
B.24,participacion_2014_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Megacable-MCM""}",15.77,%,1
B.24,participacion_2014_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Dish-MVS""}",16.42,%,1
B.24,participacion_2014_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Grupo Salinas""}",0.77,%,1
B.24,participacion_2014_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Stargroup""}",0.0,%,1
B.24,participacion_2014_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2014, ""grupo"": ""Otros""}",1.55,%,1
B.24,participacion_2015_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Grupo Televisa""}",63.33,%,1
B.24,participacion_2015_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Megacable-MCM""}",16.42,%,1
B.24,participacion_2015_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Dish-MVS""}",17.62,%,1
B.24,participacion_2015_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Grupo Salinas""}",1.3,%,1
B.24,participacion_2015_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Stargroup""}",0.0,%,1
B.24,participacion_2015_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2015, ""grupo"": ""Otros""}",1.33,%,1
B.24,participacion_2016_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Grupo Televisa""}",62.27,%,1
B.24,participacion_2016_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Megacable-MCM""}",14.18,%,1
B.24,participacion_2016_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Dish-MVS""}",20.61,%,1
B.24,participacion_2016_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Grupo Salinas""}",1.9,%,1
B.24,participacion_2016_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Stargroup""}",0.0,%,1
B.24,participacion_2016_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2016, ""grupo"": ""Otros""}",1.05,%,1
B.24,participacion_2017_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Grupo Televisa""}",67.56,%,1
B.24,participacion_2017_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Megacable-MCM""}",13.21,%,1
B.24,participacion_2017_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Dish-MVS""}",16.02,%,1
B.24,participacion_2017_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Grupo Salinas""}",2.43,%,1
B.24,participacion_2017_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Stargroup""}",0.0,%,1
B.24,participacion_2017_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2017, ""grupo"": ""Otros""}",0.79,%,1
B.24,participacion_2018_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Grupo Televisa""}",68.24,%,1
B.24,participacion_2018_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Megacable-MCM""}",13.36,%,1
B.24,participacion_2018_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Dish-MVS""}",13.6,%,1
B.24,participacion_2018_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Grupo Salinas""}",3.3,%,1
B.24,participacion_2018_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Stargroup""}",1.31,%,1
B.24,participacion_2018_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2018, ""grupo"": ""Otros""}",0.19,%,1
B.24,participacion_2019_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Grupo Televisa""}",70.21,%,1
B.24,participacion_2019_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Megacable-MCM""}",13.42,%,1
B.24,participacion_2019_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Dish-MVS""}",10.4,%,1
B.24,participacion_2019_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Grupo Salinas""}",4.45,%,1
B.24,participacion_2019_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Stargroup""}",1.41,%,1
B.24,participacion_2019_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2019, ""grupo"": ""Otros""}",0.11,%,1
B.24,participacion_2020_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Grupo Televisa""}",68.57,%,1
B.24,participacion_2020_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Megacable-MCM""}",14.5,%,1
B.24,participacion_2020_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Dish-MVS""}",8.53,%,1
B.24,participacion_2020_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Grupo Salinas""}",6.97,%,1
B.24,participacion_2020_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Stargroup""}",1.33,%,1
B.24,participacion_2020_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2020, ""grupo"": ""Otros""}",0.09,%,1
B.24,participacion_2021_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Grupo Televisa""}",62.22,%,1
B.24,participacion_2021_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Megacable-MCM""}",21.01,%,1
B.24,participacion_2021_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Dish-MVS""}",5.86,%,1
B.24,participacion_2021_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Grupo Salinas""}",8.68,%,1
B.24,participacion_2021_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Stargroup""}",1.12,%,1
B.24,participacion_2021_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2021, ""grupo"": ""Otros""}",1.04,%,1
B.24,participacion_2022_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Grupo Televisa""}",58.23,%,1
B.24,participacion_2022_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Megacable-MCM""}",23.63,%,1
B.24,participacion_2022_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Dish-MVS""}",4.4,%,1
B.24,participacion_2022_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Grupo Salinas""}",10.39,%,1
B.24,participacion_2022_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Stargroup""}",1.12,%,1
B.24,participacion_2022_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2022, ""grupo"": ""Otros""}",2.16,%,1
B.24,participacion_2023_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Grupo Televisa""}",54.98,%,1
B.24,participacion_2023_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Megacable-MCM""}",25.56,%,1
B.24,participacion_2023_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Dish-MVS""}",5.26,%,1
B.24,participacion_2023_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Grupo Salinas""}",10.83,%,1
B.24,participacion_2023_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Stargroup""}",1.15,%,1
B.24,participacion_2023_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2023, ""grupo"": ""Otros""}",2.16,%,1
B.24,participacion_2024_Grupo Televisa,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Grupo Televisa""}",53.03,%,1
B.24,participacion_2024_Megacable-MCM,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Megacable-MCM""}",26.83,%,1
B.24,participacion_2024_Dish-MVS,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Dish-MVS""}",5.18,%,1
B.24,participacion_2024_Grupo Salinas,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Grupo Salinas""}",11.37,%,1
B.24,participacion_2024_Stargroup,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Stargroup""}",1.13,%,1
B.24,participacion_2024_Otros,suma de MARKET_SHARE de los operadores del grupo,"{""anio"": 2024, ""grupo"": ""Otros""}",2.45,%,1
B.25,ihh_2015,IHH_TVRES_E publicado por BIT,"{""anio"": 2015, ""mes"": 12}",4593,puntos IHH,0
B.25,ihh_2016,IHH_TVRES_E publicado por BIT,"{""anio"": 2016, ""mes"": 12}",4507,puntos IHH,0
B.25,ihh_2017,IHH_TVRES_E publicado por BIT,"{""anio"": 2017, ""mes"": 12}",5001,puntos IHH,0
B.25,ihh_2018,IHH_TVRES_E publicado por BIT,"{""anio"": 2018, ""mes"": 12}",5032,puntos IHH,0
B.25,ihh_2019,IHH_TVRES_E publicado por BIT,"{""anio"": 2019, ""mes"": 12}",5240,puntos IHH,0
B.25,ihh_2020,IHH_TVRES_E publicado por BIT,"{""anio"": 2020, ""mes"": 12}",5036,puntos IHH,0
B.25,ihh_2021,IHH_TVRES_E publicado por BIT,"{""anio"": 2021, ""mes"": 12}",4424,puntos IHH,0
B.25,ihh_2022,IHH_TVRES_E publicado por BIT,"{""anio"": 2022, ""mes"": 12}",4078,puntos IHH,0
B.25,ihh_2023,IHH_TVRES_E publicado por BIT,"{""anio"": 2023, ""mes"": 12}",3823,puntos IHH,0
B.25,ihh_2024,IHH_TVRES_E publicado por BIT,"{""anio"": 2024, ""mes"": 12}",3691,puntos IHH,0
C.1,mhz_banda_de_700_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 700 MHz""}",90.0,MHz,0
C.1,mhz_banda_de_800_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 800 MHz""}",20.0,MHz,0
C.1,mhz_banda_de_850_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 850 MHz""}",47.0,MHz,0
C.1,mhz_banda_pcs,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda PCS""}",68.0,MHz,0
C.1,mhz_banda_aws,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda AWS""}",130.0,MHz,0
C.1,mhz_banda_de_2500_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 2500 MHz""}",140.0,MHz,0
C.1,mhz_banda_de_3300_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 3300 MHz""}",50.0,MHz,0
C.1,mhz_banda_de_3500_mhz,valor de MHz publicado por banda en la fila más reciente,"{""periodo"": ""2024-08"", ""banda"": ""Banda de 3500 MHz""}",100.0,MHz,0
C.2,participacion_TELCEL_700 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""700 MHz""}",0.0,%,0
C.2,participacion_TELCEL_800 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""800 MHz""}",0.0,%,0
C.2,participacion_TELCEL_850 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""850 MHz""}",65.0,%,0
C.2,participacion_TELCEL_1900 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""1900 MHz""}",54.0,%,0
C.2,participacion_TELCEL_AWS,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""AWS""}",63.0,%,0
C.2,participacion_TELCEL_2500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""2500 MHz""}",43.0,%,0
C.2,participacion_TELCEL_3300 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""3300 MHz""}",100.0,%,0
C.2,participacion_TELCEL_3500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""TELCEL"", ""banda"": ""3500 MHz""}",50.0,%,0
C.2,participacion_AT&T_700 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""700 MHz""}",0.0,%,0
C.2,participacion_AT&T_800 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""800 MHz""}",100.0,%,0
C.2,participacion_AT&T_850 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""850 MHz""}",35.0,%,0
C.2,participacion_AT&T_1900 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""1900 MHz""}",46.0,%,0
C.2,participacion_AT&T_AWS,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""AWS""}",37.0,%,0
C.2,participacion_AT&T_2500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""2500 MHz""}",56.99999999999999,%,0
C.2,participacion_AT&T_3300 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""3300 MHz""}",0.0,%,0
C.2,participacion_AT&T_3500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""AT&T"", ""banda"": ""3500 MHz""}",50.0,%,0
C.2,participacion_ALTÁN_700 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""700 MHz""}",100.0,%,0
C.2,participacion_ALTÁN_800 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""800 MHz""}",0.0,%,0
C.2,participacion_ALTÁN_850 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""850 MHz""}",0.0,%,0
C.2,participacion_ALTÁN_1900 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""1900 MHz""}",0.0,%,0
C.2,participacion_ALTÁN_AWS,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""AWS""}",0.0,%,0
C.2,participacion_ALTÁN_2500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""2500 MHz""}",0.0,%,0
C.2,participacion_ALTÁN_3300 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""3300 MHz""}",0.0,%,0
C.2,participacion_ALTÁN_3500 MHz,fracción BIT del operador en la banda * 100,"{""periodo"": ""2024-08"", ""operador"": ""ALTÁN"", ""banda"": ""3500 MHz""}",0.0,%,0
C.3,uso_servicios_moviles_nacional,"suma(FAC_PER donde EDAD>=6, P8_1=1 y P8_4_2=1) / suma(FAC_PER donde EDAD>=6) * 100","{""anio"": 2025, ""universo"": ""personas de 6 años o más"", ""poblacion_expandida"": 121906757, ""usuarios_expandidos"": 100159203}",82.16050157088503,porcentaje,0
C.4,uso_servicios_moviles_urbano,"suma(FAC_PER donde EDAD>=6, P8_1=1 y P8_4_2=1) / suma(FAC_PER de la zona donde EDAD>=6) * 100","{""anio"": 2025, ""zona"": ""Urbano"", ""poblacion_expandida"": 96453697, ""usuarios_expandidos"": 82128719}",85.14833703056503,porcentaje,0
C.4,uso_servicios_moviles_rural,"suma(FAC_PER donde EDAD>=6, P8_1=1 y P8_4_2=1) / suma(FAC_PER de la zona donde EDAD>=6) * 100","{""anio"": 2025, ""zona"": ""Rural"", ""poblacion_expandida"": 25453060, ""usuarios_expandidos"": 18030484}",70.83817819939921,porcentaje,0
C.5,lineas_totales_1990,"suma L_TOTAL_E / 1,000,000","{""anio"": 1990}",0.0639,millones,1
C.5,lineas_totales_1991,"suma L_TOTAL_E / 1,000,000","{""anio"": 1991}",0.1609,millones,1
C.5,lineas_totales_1992,"suma L_TOTAL_E / 1,000,000","{""anio"": 1992}",0.3126,millones,1
C.5,lineas_totales_1993,"suma L_TOTAL_E / 1,000,000","{""anio"": 1993}",0.431662,millones,1
C.5,lineas_totales_1994,"suma L_TOTAL_E / 1,000,000","{""anio"": 1994}",0.5718,millones,1
C.5,lineas_totales_1995,"suma L_TOTAL_E / 1,000,000","{""anio"": 1995}",0.688513,millones,1
C.5,lineas_totales_1996,"suma L_TOTAL_E / 1,000,000","{""anio"": 1996}",1.0219,millones,1
C.5,lineas_totales_1997,"suma L_TOTAL_E / 1,000,000","{""anio"": 1997}",1.740814,millones,1
C.5,lineas_totales_1998,"suma L_TOTAL_E / 1,000,000","{""anio"": 1998}",3.349475,millones,1
C.5,lineas_totales_1999,"suma L_TOTAL_E / 1,000,000","{""anio"": 1999}",7.731635,millones,1
C.5,lineas_totales_2000,"suma L_TOTAL_E / 1,000,000","{""anio"": 2000}",14.07788,millones,1
C.5,lineas_totales_2001,"suma L_TOTAL_E / 1,000,000","{""anio"": 2001}",21.757559,millones,1
C.5,lineas_totales_2002,"suma L_TOTAL_E / 1,000,000","{""anio"": 2002}",25.928266,millones,1
C.5,lineas_totales_2003,"suma L_TOTAL_E / 1,000,000","{""anio"": 2003}",30.0977,millones,1
C.5,lineas_totales_2004,"suma L_TOTAL_E / 1,000,000","{""anio"": 2004}",38.451135,millones,1
C.5,lineas_totales_2005,"suma L_TOTAL_E / 1,000,000","{""anio"": 2005}",47.128746,millones,1
C.5,lineas_totales_2006,"suma L_TOTAL_E / 1,000,000","{""anio"": 2006}",55.395461,millones,1
C.5,lineas_totales_2007,"suma L_TOTAL_E / 1,000,000","{""anio"": 2007}",66.559462,millones,1
C.5,lineas_totales_2008,"suma L_TOTAL_E / 1,000,000","{""anio"": 2008}",75.368507,millones,1
C.5,lineas_totales_2009,"suma L_TOTAL_E / 1,000,000","{""anio"": 2009}",83.219086,millones,1
C.5,lineas_totales_2010,"suma L_TOTAL_E / 1,000,000","{""anio"": 2010}",90.467974,millones,1
C.5,lineas_totales_2011,"suma L_TOTAL_E / 1,000,000","{""anio"": 2011}",94.583253,millones,1
C.5,lineas_totales_2012,"suma L_TOTAL_E / 1,000,000","{""anio"": 2012}",101.360558,millones,1
C.5,lineas_totales_2013,"suma L_TOTAL_E / 1,000,000","{""anio"": 2013}",106.748021,millones,1
C.5,lineas_totales_2014,"suma L_TOTAL_E / 1,000,000","{""anio"": 2014}",104.948339,millones,1
C.5,lineas_totales_2015,"suma L_TOTAL_E / 1,000,000","{""anio"": 2015}",107.688282,millones,1
C.5,lineas_totales_2016,"suma L_TOTAL_E / 1,000,000","{""anio"": 2016}",111.728923,millones,1
C.5,lineas_totales_2017,"suma L_TOTAL_E / 1,000,000","{""anio"": 2017}",114.325128,millones,1
